sale_date,Year,Month,Weekday_Name,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,total_sales
18-11-2017,2017,11,Saturday,5.329999924,8.449999809,2,42.5,2,0,8,1.200000048,69.47999978
19-11-2017,2017,11,Sunday,4,6.880000114,1,29,3,0,6,2.5,52.38000011
20-11-2017,2017,11,Monday,2.339999914,5.340000153,2.400000095,28.79999924,10,0,2,0,50.8799994
21-11-2017,2017,11,Tuesday,13.32999992,0.680000007,1,22.39999962,5,0,2,1,45.40999955
22-11-2017,2017,11,Wednesday,2,4,1,26.10000038,20,0,1,1,55.10000038
23-11-2017,2017,11,Thursday,9.329999924,5.989999771,6,34.29999924,14,0,0,3,72.61999893
24-11-2017,2017,11,Friday,8,3.131999969,5,34.32400131,5,2,2,0,59.45600128
25-11-2017,2017,11,Saturday,5.329999924,6.076000214,4.099999905,26.5,8,0,2,0,52.00600004
26-11-2017,2017,11,Sunday,5.659999847,5.785999775,1,31.20000076,2,1,12,2,60.64600039
27-11-2017,2017,11,Monday,1.340000033,3.670000076,6.099999905,34.82500076,4,0,7,3,59.93500078
28-11-2017,2017,11,Tuesday,5,1.340000033,5.349999905,40.59999847,5,3,8,3,71.28999841
29-11-2017,2017,11,Wednesday,6.340000153,2.397000074,4.099999905,32.59999847,7,0,5,3,60.43699861
30-11-2017,2017,11,Thursday,5.670000076,1.396000028,3,30,2,0,9,3,54.0660001
01-12-2017,2017,12,Friday,10.32999992,7.659999847,1,25.39999962,3,0,5,2,54.38999939
02-12-2017,2017,12,Saturday,4.329999924,3.670000076,5,22,11,0,0,1.5,47.5
03-12-2017,2017,12,Sunday,5.329999924,6.022999763,3,33.40000153,3,0,6,2,58.75300121
04-12-2017,2017,12,Monday,1,2.362999916,4,15.60000038,3,0,13,3,41.9630003
05-12-2017,2017,12,Tuesday,3.680000067,3.164999962,4.050000191,17.10000038,1,0,6,2,36.9950006
06-12-2017,2017,12,Wednesday,4,4.395999908,2.099999905,29.20000076,12,0,6,1,58.69600058
07-12-2017,2017,12,Thursday,3,2.660000086,5.449999809,24.89999962,8,0,7,1,52.00999951
08-12-2017,2017,12,Friday,5.329999924,2.50999999,3.5,44.20000076,5,1,7,2,70.54000068
09-12-2017,2017,12,Saturday,5,2.170000076,5.400000095,36.59999847,14,0,7,2,72.16999865
10-12-2017,2017,12,Sunday,5,2.802000046,5,48,7,0,18,2,87.80200005
11-12-2017,2017,12,Monday,8,6,5.5,34.40000153,10,0,6,1,70.90000153
12-12-2017,2017,12,Tuesday,1.330000043,5.065999985,3,44,6,1,12,2,74.39600003
13-12-2017,2017,12,Wednesday,4,3.339999914,2.299999952,29,9,0,0,1,48.63999987
14-12-2017,2017,12,Thursday,3,3,3,30,5,0,0,3,47
15-12-2017,2017,12,Friday,4.179999828,5.010000229,2.5,29,6,0,0,1,47.69000006
16-12-2017,2017,12,Saturday,11,6,3,36.59999847,6,1,1,2,66.59999847
17-12-2017,2017,12,Sunday,7,0.330000013,5.099999905,37,11,0,15,2,77.42999992
18-12-2017,2017,12,Monday,0.660000026,4.670000076,6,31.60000038,7,0,8,0,57.93000048
19-12-2017,2017,12,Tuesday,0,0,0,0,0,0,0,0,0
20-12-2017,2017,12,Wednesday,2,3.395999908,3,27.20000076,3,0,11,2,51.59600067
21-12-2017,2017,12,Thursday,2.019999981,2.660000086,4,23.39999962,5,0,6,0,43.07999969
22-12-2017,2017,12,Friday,5.989999771,2.769000053,1.5,26,13,0,1,1.600000024,51.85899985
23-12-2017,2017,12,Saturday,6,4.505000114,6.099999905,28.29999924,6,0,1,1,52.90499926
24-12-2017,2017,12,Sunday,7.659999847,3.460000038,2,32.20000076,4,0,5,1,55.32000065
25-12-2017,2017,12,Monday,1,0.620000005,4.099999905,15.52999973,4,0,6,2,33.24999964
26-12-2017,2017,12,Tuesday,2.99000001,4.670000076,3.5,56.90000153,9,0,9,2,88.06000161
27-12-2017,2017,12,Wednesday,7,4.81400013,5.150000095,32.70000076,9,0,3,0,61.66400099
28-12-2017,2017,12,Thursday,7.329999924,3.461999893,5.099999905,35.34999847,12,3,24,1,91.2419982
29-12-2017,2017,12,Friday,9.340000153,2.065999985,2.5,41.40000153,17,0,11,2,85.30600166
30-12-2017,2017,12,Saturday,8.680000305,8.362999916,4,50,8,0,10,3,92.04300022
31-12-2017,2017,12,Sunday,13.82999992,10.04300022,5.300000191,70.19999695,9,0,0,1,109.3729973
01-01-2018,2018,1,Monday,0,0,0,0,0,0,0,0,0
02-01-2018,2018,1,Tuesday,1,5.329999924,2.25,38,3,0,2,2,53.57999992
03-01-2018,2018,1,Wednesday,4.670000076,2.397000074,3,54,4,0,10,3,81.06700015
04-01-2018,2018,1,Thursday,6,1.098999977,1,39.20000076,9,0,1,2,59.29900074
05-01-2018,2018,1,Friday,12,6.824999809,3,26,11,0,21,1,80.82499981
06-01-2018,2018,1,Saturday,4.659999847,1.659999967,2.200000048,73,4,0,5,8,98.51999986
07-01-2018,2018,1,Sunday,0,0,0,0,0,0,0,0,0
08-01-2018,2018,1,Monday,2.329999924,6.53000021,4.199999809,29.60000038,5,0,0,1,48.66000032
09-01-2018,2018,1,Tuesday,5.329999924,2.098999977,5,33.82500076,9,6,10,1,72.25400066
10-01-2018,2018,1,Wednesday,9.329999924,7.406000137,6,44.5,12,0,6,2,87.23600006
11-01-2018,2018,1,Thursday,4,4.329999924,5.5,37.59999847,7,0,5,0,63.4299984
12-01-2018,2018,1,Friday,5.659999847,1.330000043,3,42,11,0,10,0,72.98999989
13-01-2018,2018,1,Saturday,3.5,3.494999886,3.200000048,32,6,0,8,1,57.19499993
14-01-2018,2018,1,Sunday,4.329999924,5.15500021,1.200000048,36,2,0,5,1,54.68500018
15-01-2018,2018,1,Monday,6.989999771,2,5.099999905,26,8,0,15,2,65.08999968
16-01-2018,2018,1,Tuesday,6.340000153,2.670000076,3,18,2,0,8,0,40.01000023
17-01-2018,2018,1,Wednesday,6.670000076,2.849999905,2,30.20000076,10,2,41,2,96.72000074
18-01-2018,2018,1,Thursday,4.329999924,3.726000071,4,58.40000153,9,0,2,1,82.45600152
19-01-2018,2018,1,Friday,6.329999924,2.528000116,3,23.39999962,12,0,3,1,51.25799966
20-01-2018,2018,1,Saturday,2.660000086,2.319999933,2,38,2,0,5,0,51.98000002
21-01-2018,2018,1,Sunday,3.329999924,3.529999971,3.400000095,32.79999924,6,0,1,3.5,53.55999923
22-01-2018,2018,1,Monday,6,3.395999908,6,29,5,0,6,1,56.39599991
23-01-2018,2018,1,Tuesday,1,1.065999985,4.599999905,38.59999847,4,0,5,1,55.26599836
24-01-2018,2018,1,Wednesday,7.329999924,6.670000076,4,32,13,0,4,1,68
25-01-2018,2018,1,Thursday,3.660000086,5.131999969,4.199999809,36.79999924,15,0,7,3,74.7919991
26-01-2018,2018,1,Friday,3,3.023000002,0.400000006,62.20000076,9,0,12,1,90.62300077
27-01-2018,2018,1,Saturday,3.339999914,7.329999924,3,52.90000153,7,0,3,4,80.57000136
28-01-2018,2018,1,Sunday,1.5,2.349999905,5.650000095,55,11,0,10,2,87.5
29-01-2018,2018,1,Monday,2.329999924,4.362999916,4.25,47.90000153,10,3,4,1,76.84300137
30-01-2018,2018,1,Tuesday,4.329999924,3.75999999,3,37,11,0,4,3,66.08999991
31-01-2018,2018,1,Wednesday,0.330000013,5.076000214,4,30.39999962,12,0,6,1,58.80599985
01-02-2018,2018,2,Thursday,5.340000153,4.329999924,6,30.5,7,0,6,3,62.17000008
02-02-2018,2018,2,Friday,2.329999924,4.989999771,4,54.59999847,6,0,6,4.400000095,82.31999826
03-02-2018,2018,2,Saturday,4.329999924,7.130000114,3.299999952,67.09999847,12,0,5,2,100.8599985
04-02-2018,2018,2,Sunday,7.989999771,9.065999985,2,50.59999847,6,0,3,3,81.65599823
05-02-2018,2018,2,Monday,7.329999924,3.065999985,3,53,18,0,6,0.660000026,91.05599993
06-02-2018,2018,2,Tuesday,4.340000153,1.870000005,6.849999905,51.5,8,0,5,1,78.56000006
07-02-2018,2018,2,Wednesday,4.840000153,8.131999969,3.200000048,44.79999924,8,0,23,0,91.97199941
08-02-2018,2018,2,Thursday,6.329999924,1.340000033,3,47,7,0,0,0,64.66999996
09-02-2018,2018,2,Friday,3,3.690000057,4.25,47,17,0,11,0,85.94000006
10-02-2018,2018,2,Saturday,10.01000023,5.230999947,3.5,60.40000153,6,0,15,3,103.1410017
11-02-2018,2018,2,Sunday,6.329999924,5.395999908,7.800000191,63.25,12,0,10,2,106.776
12-02-2018,2018,2,Monday,8,4.769000053,10,36.29999924,14,1,1,1,76.06899929
13-02-2018,2018,2,Tuesday,6,8.032999992,5,17.79999924,10,0,10,3,59.83299923
14-02-2018,2018,2,Wednesday,1,6.329999924,2.099999905,50.29999924,15,0,14,0,88.72999907
15-02-2018,2018,2,Thursday,1.5,6.945000172,0.850000024,74.59999847,6,0,10,0,99.89499867
16-02-2018,2018,2,Friday,7.679999828,7.175000191,1.200000048,65.16200256,10,0,0,1,92.21700263
17-02-2018,2018,2,Saturday,1.330000043,3.640000105,2,50.40000153,5,0,9,0,71.37000167
18-02-2018,2018,2,Sunday,6,6.725999832,7.550000191,44,2,0,4,1,71.27600002
19-02-2018,2018,2,Monday,1,3.339999914,1.700000048,27,6,0,12,2,53.03999996
20-02-2018,2018,2,Tuesday,4.179999828,2.286000013,4.199999809,30.20000076,6,0,2,3,51.86600041
21-02-2018,2018,2,Wednesday,1.340000033,7.010000229,9.5,27.39999962,5,0,6,1,57.24999988
22-02-2018,2018,2,Thursday,5,6.329999924,3.150000095,30,6,0,20,0,70.48000002
23-02-2018,2018,2,Friday,5.829999924,2.979000092,1,34.20000076,6,0,12,0,62.00900078
24-02-2018,2018,2,Saturday,8,5.679999828,7,43.5,10,0,8,3,85.17999983
25-02-2018,2018,2,Sunday,4,1.679999948,2,36.79999924,10,0,10,2,66.47999918
26-02-2018,2018,2,Monday,1,0.660000026,2,46.59999847,9,0,7,1,67.2599985
27-02-2018,2018,2,Tuesday,3.329999924,2.650000095,3.400000095,26.70000076,20,9,8,1,74.08000088
28-02-2018,2018,2,Wednesday,1,2.329999924,5.099999905,44.66199875,21,2,0,1,77.09199858
01-03-2018,2018,3,Thursday,1,6.032999992,1.049999952,26.39999962,26,1,12,1,74.48299956
02-03-2018,2018,3,Friday,4,3,9.5,38.40000153,24,3,17,5.5,104.4000015
03-03-2018,2018,3,Saturday,8,2.362999916,8.149999619,40.18700027,12,1,10,4,85.69999981
04-03-2018,2018,3,Sunday,1,3.736000061,4,33.59999847,3,0,14,1,60.33599854
05-03-2018,2018,3,Monday,4.329999924,5.329999924,6.099999905,25,6,0,17,1,64.75999975
06-03-2018,2018,3,Tuesday,9.5,6.329999924,5.849999905,22.20000076,22,8,2,1,76.88000059
07-03-2018,2018,3,Wednesday,4.5,1.669999957,4,20.20000076,31,5,11,1.399999976,78.7700007
08-03-2018,2018,3,Thursday,1.330000043,2.769000053,4,25.79999924,10,0,0,4,47.89899933
09-03-2018,2018,3,Friday,6.329999924,2.180000067,4.199999809,41,11,1,10,0,75.7099998
10-03-2018,2018,3,Saturday,6,4.109000206,4,21.70000076,11,3,17,6,72.80900097
11-03-2018,2018,3,Sunday,4.659999847,7.539999962,5.599999905,68,0,0,11,3,99.79999971
12-03-2018,2018,3,Monday,9,4.34499979,3,22.20000076,9,0,13,8,68.54500055
13-03-2018,2018,3,Tuesday,2,5.065999985,5.199999809,15.19999981,18,0,21,5,71.4659996
14-03-2018,2018,3,Wednesday,2.339999914,2.339999914,0,31,14,2,8,4,63.67999983
15-03-2018,2018,3,Thursday,3.339999914,2.131999969,3,23.89999962,10,0,10,0,52.3719995
16-03-2018,2018,3,Friday,3.329999924,3.065999985,1,29,7,0,2,1,46.39599991
17-03-2018,2018,3,Saturday,3.99000001,1.659999967,3.150000095,65,11,0,5,4,93.80000007
18-03-2018,2018,3,Sunday,7.329999924,2.928999901,4.300000191,21.5,8,0,2,2,48.05900002
19-03-2018,2018,3,Monday,4.340000153,1,0,19.60000038,11,2,18,1,56.94000053
20-03-2018,2018,3,Tuesday,2.670000076,3.670000076,9,48.59999847,7,0,15,5,90.93999863
21-03-2018,2018,3,Wednesday,2,2,2,27,4,0,9,0,46
22-03-2018,2018,3,Thursday,3,3.670000076,1.549999952,24.60000038,4,0,0,1,37.82000041
23-03-2018,2018,3,Friday,5,5.395999908,5.150000095,34,8,0,11,8.5,77.046
24-03-2018,2018,3,Saturday,7,2.339999914,5,40,7,1,2,0,64.33999991
25-03-2018,2018,3,Sunday,4,2.660000086,3.200000048,47.31200027,9,0,3,2,71.17200041
26-03-2018,2018,3,Monday,5,9.659999847,0.200000003,27.60000038,15,4,5,3.299999952,69.76000018
27-03-2018,2018,3,Tuesday,4.340000153,3.329999924,5.099999905,28,14,1,5,2,62.76999998
28-03-2018,2018,3,Wednesday,5.5,1.659999967,1,11.92399979,23,2,6,1.5,52.58399975
29-03-2018,2018,3,Thursday,7,2.329999924,3,28.20000076,5,0,7,3.299999952,55.83000064
30-03-2018,2018,3,Friday,5.329999924,4.460000038,9,42,33,8,3,2,106.79
31-03-2018,2018,3,Saturday,9,2.99000001,2,50,8,0,3,4,78.99000001
01-04-2018,2018,4,Sunday,6.829999924,3.339999914,0,37,19,1,22,5,94.16999984
02-04-2018,2018,4,Monday,5.659999847,4.395999908,6.300000191,30,31,0,10,10,97.35599995
03-04-2018,2018,4,Tuesday,1,2.529000044,2,38,10,6,5,3.5,68.02900004
04-04-2018,2018,4,Wednesday,6.010000229,5.199999809,3,29,9,0,1,8,61.21000004
05-04-2018,2018,4,Thursday,6.329999924,3.670000076,5.400000095,39,16,1,16,3,90.4000001
06-04-2018,2018,4,Friday,3.670000076,3,4.199999809,33.52500153,13,0,23,5,85.39500141
07-04-2018,2018,4,Saturday,16.18000031,4.506000042,2,40,4,0,5,7,78.68600035
08-04-2018,2018,4,Sunday,0,0,0,0,0,0,0,0,0
09-04-2018,2018,4,Monday,5,3,6,25,6,0,10,6,61
10-04-2018,2018,4,Tuesday,2,3.066999912,2,38.29999924,18,3,7,10,83.36699915
11-04-2018,2018,4,Wednesday,6.670000076,3.00999999,2,28,12,0,3,11,65.68000007
12-04-2018,2018,4,Thursday,5,4.758999825,3.5,17.39999962,9,0,6,4.5,50.15899944
13-04-2018,2018,4,Friday,4.5,2.032999992,5,23,12,0,23,4,73.53299999
14-04-2018,2018,4,Saturday,8,3.680000067,2,24,2,0,3,12,54.68000007
15-04-2018,2018,4,Sunday,7.659999847,2.759000063,3,20,5,0,0,6,44.41899991
16-04-2018,2018,4,Monday,2,6.019999981,0.25,40.5,9,0,4,3,64.76999998
17-04-2018,2018,4,Tuesday,3.339999914,1.406000018,0.150000006,16,10,0,6,6,42.89599994
18-04-2018,2018,4,Wednesday,5,0.540000021,3.25,25.25,5,0,7,1,47.04000002
19-04-2018,2018,4,Thursday,5,5.670000076,1,31.375,3,0,1,7,54.04500008
20-04-2018,2018,4,Friday,5,4.506000042,0,15,10,0,6,9,49.50600004
21-04-2018,2018,4,Saturday,3.5,3.438999891,2,40.40000153,7,0,4,6.199999809,66.53900123
22-04-2018,2018,4,Sunday,6,5.090000153,3.5,42.5,7,0,0,6.5,70.59000015
23-04-2018,2018,4,Monday,7,0.693000019,1,15.56200027,7,0,2,9,42.25500029
24-04-2018,2018,4,Tuesday,6,4.461999893,6,20,9,0,1,12,58.46199989
25-04-2018,2018,4,Wednesday,9,7.659999847,5,18.10000038,8,2,30,9,88.76000023
26-04-2018,2018,4,Thursday,5.329999924,1.098999977,2,18,8,0,7,5,46.4289999
27-04-2018,2018,4,Friday,6.679999828,3.529000044,3,43,12,0,6,4,78.20899987
28-04-2018,2018,4,Saturday,9.329999924,2,2.049999952,27.25,11,1,6,7,65.62999988
29-04-2018,2018,4,Sunday,7.329999924,6,6,14,5,0,14,10.39999962,62.72999954
30-04-2018,2018,4,Monday,5,6.659999847,3,14.125,12,0,1,7,48.78499985
01-05-2018,2018,5,Tuesday,2.339999914,0,1,6.199999809,0,0,1,8,18.53999972
02-05-2018,2018,5,Wednesday,6,3.526000023,2,38.20000076,7,0,3,9,68.72600079
03-05-2018,2018,5,Thursday,2.329999924,1.779000044,2,27.26199913,10,0,16,10,69.3709991
04-05-2018,2018,5,Friday,1,2.930000067,5,8.75,6,0,2,10.5,36.18000007
05-05-2018,2018,5,Saturday,9,3.339999914,5,24,9,0,0,7,57.33999991
06-05-2018,2018,5,Sunday,3.339999914,10.65999985,0.25,18.20000076,9,0,3,13.5,57.95000052
07-05-2018,2018,5,Monday,9.659999847,0.033,0,22,13,0,7,3,54.69299985
08-05-2018,2018,5,Tuesday,10.5,5.840000153,1,15,14,2,1,9,58.34000015
09-05-2018,2018,5,Wednesday,9.340000153,2.329999924,7,24.39999962,8,2,2,5,60.06999969
10-05-2018,2018,5,Thursday,8.5,5.320000172,6,39,12,0,1,6,77.82000017
11-05-2018,2018,5,Friday,9.329999924,1.340000033,3,19,6,0,2,10,50.66999996
12-05-2018,2018,5,Saturday,1.330000043,3.660000086,5.150000095,27,10,0,11,8,66.14000022
13-05-2018,2018,5,Sunday,5.159999847,5.758999825,3,14.39999962,3,0,7,10,48.31899929
14-05-2018,2018,5,Monday,6,6.539000034,1,20,4,1,37,3,78.53900003
15-05-2018,2018,5,Tuesday,4,0.670000017,2,14,11,0,5,7,43.67000002
16-05-2018,2018,5,Wednesday,4.010000229,2.329999924,2.5,13.39999962,9,0,2,8,41.23999977
17-05-2018,2018,5,Thursday,2,2.779999971,3.5,16,11,0,1,4,40.27999997
18-05-2018,2018,5,Friday,2.339999914,1.396000028,6,30,11,0,2,2.400000095,55.13600004
19-05-2018,2018,5,Saturday,2.339999914,2.561000109,1,18.39999962,7,5,0,5,41.30099964
20-05-2018,2018,5,Sunday,7,8.010000229,1,45,6,1,0,10,78.01000023
21-05-2018,2018,5,Monday,12,2.759000063,2.150000095,14.60000038,18,0,11,5,65.50900054
22-05-2018,2018,5,Tuesday,3.670000076,2.329999924,3,8.062000275,7,0,6,6,36.06200027
23-05-2018,2018,5,Wednesday,1.5,3.660000086,0,11,7,0,0,7,30.16000009
24-05-2018,2018,5,Thursday,2,1.99000001,5,20.20000076,6,1,10,1,47.19000077
25-05-2018,2018,5,Friday,2.329999924,2.329999924,2,16.39999962,9,0,1,2,35.05999947
26-05-2018,2018,5,Saturday,3.329999924,2.759000063,7,16.26199913,7,0,3,5,44.35099912
27-05-2018,2018,5,Sunday,6.329999924,4.518000126,5,49.26200104,6,1,0,11,83.11000109
28-05-2018,2018,5,Monday,7,3.00999999,1.200000048,19.60000038,7,0,7,6,50.81000042
29-05-2018,2018,5,Tuesday,9,4.032999992,3.299999952,21.25,7,0,4,6,54.58299994
30-05-2018,2018,5,Wednesday,4.340000153,1.669999957,2,16.39999962,9,0,14,10,57.40999973
31-05-2018,2018,5,Thursday,3.5,3.660000086,1.350000024,11.39999962,10,0,8,5.639999866,43.54999959
01-06-2018,2018,6,Friday,12.32999992,2.180000067,4,29,9,0,5,3,64.50999999
02-06-2018,2018,6,Saturday,8,3.085999966,4,23,9,3,7,9,66.08599997
03-06-2018,2018,6,Sunday,5,2.746000051,1,22.39999962,8,1,0,2,42.14599967
04-06-2018,2018,6,Monday,3.329999924,3,6,19,3,0,6,6,46.32999992
05-06-2018,2018,6,Tuesday,4.329999924,3.670000076,1.049999952,20,7,2,0,7,45.04999995
06-06-2018,2018,6,Wednesday,6,2.339999914,0.150000006,17.25,16,3,0,2,46.73999992
07-06-2018,2018,6,Thursday,2,4.527999878,0.25,19,11,1,10,2,49.77799988
08-06-2018,2018,6,Friday,4,1.330000043,2,9,6,0,2,4.400000095,28.73000014
09-06-2018,2018,6,Saturday,8,6.461999893,3,21,11,0,5,0,54.46199989
10-06-2018,2018,6,Sunday,2.660000086,4.69299984,5,33.20000076,7,0,0,3,55.55300069
11-06-2018,2018,6,Monday,8,8.329999924,3.099999905,17,17,0,0,6,59.42999983
12-06-2018,2018,6,Tuesday,2.339999914,4.5,4,18.18600082,3,0,1,7.400000095,40.42600083
13-06-2018,2018,6,Wednesday,12,4.329999924,1.200000048,22.25,1,0,0,2,42.77999997
14-06-2018,2018,6,Thursday,0,1,1,22,11,0,0,2,37
15-06-2018,2018,6,Friday,1,0.066,0.300000012,11.13300037,10,0,8,2,32.49900039
16-06-2018,2018,6,Saturday,3.339999914,6.382999897,5,10,5,0,2,7,38.72299981
17-06-2018,2018,6,Sunday,4.840000153,6.585999966,6,24,10,0,5,4,60.42600012
18-06-2018,2018,6,Monday,4.5,1.330000043,2.099999905,14,4,0,1,6,32.92999995
19-06-2018,2018,6,Tuesday,4,3.339999914,4,23,8,0,5,3,50.33999991
20-06-2018,2018,6,Wednesday,3.660000086,4.527999878,2.5,15.06200027,8,3,11,2.599999905,50.35000014
21-06-2018,2018,6,Thursday,3.349999905,2.913000107,4,36,5,0,5,10.5,66.76300001
22-06-2018,2018,6,Friday,5,5.098999977,4.150000095,12,3,0,6,5.5,40.74900007
23-06-2018,2018,6,Saturday,5.329999924,7.342999935,2,14,7,0,1,2,38.67299986
24-06-2018,2018,6,Sunday,1.669999957,4.745999813,2,29,10,0,0,3,50.41599977
25-06-2018,2018,6,Monday,3.329999924,3.098999977,0,31.06200027,12,3,5,2,59.49100018
26-06-2018,2018,6,Tuesday,10.32999992,5.670000076,3,15,6,0,9,4.400000095,53.4000001
27-06-2018,2018,6,Wednesday,2,2.395999908,3,11,10,0,2,3,33.39599991
28-06-2018,2018,6,Thursday,3,2.191999912,4,10,13,0,5,2,39.19199991
29-06-2018,2018,6,Friday,1,3,2,10,8,0,0,4,28
30-06-2018,2018,6,Saturday,6.840000153,3.339999914,7,26.79999924,10,2,0,4,59.9799993
01-07-2018,2018,7,Sunday,2,3.693000078,1,22,7,0,10,4,49.69300008
02-07-2018,2018,7,Monday,3.329999924,6.329999924,3,24.60000038,18,0,3,7,65.26000023
03-07-2018,2018,7,Tuesday,6.340000153,2.329999924,1,13.60000038,9,0,8,3,43.27000046
04-07-2018,2018,7,Wednesday,1,2.829999924,3.5,16.25,6,0,22,7,58.57999992
05-07-2018,2018,7,Thursday,4.329999924,2.759000063,4,15,6,3,3,1,39.08899999
06-07-2018,2018,7,Friday,2.329999924,5.329999924,1.25,20,15,0,0,6,49.90999985
07-07-2018,2018,7,Saturday,6.329999924,8.520000458,7,19,14,0,0,5.5,60.35000038
08-07-2018,2018,7,Sunday,7.329999924,5.210999966,2,28,10,0,5,4,61.54099989
09-07-2018,2018,7,Monday,3.329999924,2,4,31,12,3,0,3,58.32999992
10-07-2018,2018,7,Tuesday,6,6.360000134,4,34,9,2,2,4,67.36000013
11-07-2018,2018,7,Wednesday,10,3.362999916,3,29.39999962,13,0,6,2,66.76299953
12-07-2018,2018,7,Thursday,3,4.340000153,7,24,11,4,0,3,56.34000015
13-07-2018,2018,7,Friday,1.340000033,2.670000076,1.149999976,22,5,0,2,3,37.16000009
14-07-2018,2018,7,Saturday,0,3.200000048,0,26,8,0,0,1.399999976,38.60000002
15-07-2018,2018,7,Sunday,10,9.420000076,3.5,23,4,0,1,7,57.92000008
16-07-2018,2018,7,Monday,9.329999924,5.022999763,1,22,8,0,0,3,48.35299969
17-07-2018,2018,7,Tuesday,2.329999924,3.660000086,2,29.39999962,13,0,0,6,56.38999963
18-07-2018,2018,7,Wednesday,2.5,2.836999893,5,10,17,0,12,6,55.33699989
19-07-2018,2018,7,Thursday,6.840000153,4,3,16,14,1,0,3,47.84000015
20-07-2018,2018,7,Friday,5,7.177000046,5,35.20000076,2,1,2,4,61.37700081
21-07-2018,2018,7,Saturday,4,5.019999981,0.300000012,22,7,0,5,1,44.31999999
22-07-2018,2018,7,Sunday,3.660000086,4.340000153,0,31,4,0,5,6,54.00000024
23-07-2018,2018,7,Monday,8.680000305,1.863000035,2.099999905,12,15,1,0,5.300000191,45.94300044
24-07-2018,2018,7,Tuesday,9.680000305,4,2,22,4,1,2,2,46.68000031
25-07-2018,2018,7,Wednesday,5,2.680000067,2,16,7,0,0,2,34.68000007
26-07-2018,2018,7,Thursday,4.329999924,1.827000022,5,24,4,0,1,4,44.15699995
27-07-2018,2018,7,Friday,2.339999914,3.339999914,3,19.39999962,11,0,1,6,46.07999945
28-07-2018,2018,7,Saturday,6,4.010000229,1,24.5,9,0,0,3,47.51000023
29-07-2018,2018,7,Sunday,3.5,4.349999905,2.099999905,9,7,1,0,3,29.94999981
30-07-2018,2018,7,Monday,3,6.329999924,5.300000191,26,9,2,0,4,55.63000011
31-07-2018,2018,7,Tuesday,7.329999924,3.736000061,3,13,5,0,0,3,35.06599998
01-08-2018,2018,8,Wednesday,1,2.339999914,1,14,9,1,1,7,36.33999991
02-08-2018,2018,8,Thursday,0,1,0,11,11,0,2,5,30
03-08-2018,2018,8,Friday,4.010000229,2.670000076,2,21,9,0,0,1,39.68000031
04-08-2018,2018,8,Saturday,5,3.869999886,2,8,11,3,0,8,40.86999989
05-08-2018,2018,8,Sunday,6,0.99000001,5,13,4,2,6,1.299999952,38.28999996
06-08-2018,2018,8,Monday,8.329999924,6.164999962,2,21.38800049,7,0,6,2,52.88300037
07-08-2018,2018,8,Tuesday,2.329999924,2.670000076,8,15,7,1,1,3,40
08-08-2018,2018,8,Wednesday,4.329999924,2.792999983,2,10,13,0,0,2,34.12299991
09-08-2018,2018,8,Thursday,2.670000076,3.065999985,1,29.39999962,13,0,0,2,51.13599968
10-08-2018,2018,8,Friday,6,4,4,19,4,0,0,2,39
11-08-2018,2018,8,Saturday,4,4.132999897,6,37,16,1,5,10,83.1329999
12-08-2018,2018,8,Sunday,10.98999977,4.989999771,6,16,6,0,1,2,46.97999954
13-08-2018,2018,8,Monday,3.329999924,5.019999981,2,23.25,15,0,3,2,53.5999999
14-08-2018,2018,8,Tuesday,1.330000043,2.736000061,5,12,9,0,4,5,39.0660001
15-08-2018,2018,8,Wednesday,8.340000153,4.198999882,2,32.20000076,13,2,0,1,62.7390008
16-08-2018,2018,8,Thursday,3.329999924,8.729000092,4,27.39999962,6,3,5,5,62.45899963
17-08-2018,2018,8,Friday,2.329999924,2.99000001,2.400000095,23,5,1,5,1,42.72000003
18-08-2018,2018,8,Saturday,6.329999924,5.340000153,0,32.09999847,5,1,6,0,55.76999855
19-08-2018,2018,8,Sunday,6.329999924,4.494999886,1,19.89999962,3,0,5,6,45.72499943
20-08-2018,2018,8,Monday,4,5.679999828,4.199999809,21.39999962,7,0,20,3,65.27999926
21-08-2018,2018,8,Tuesday,2.339999914,3,2.150000095,26.20000076,4,1,1,4,43.69000077
22-08-2018,2018,8,Wednesday,5,4.329999924,0,18,4,1,0,4,36.32999992
23-08-2018,2018,8,Thursday,5,4.066999912,4,35,8,0,23,3,82.06699991
24-08-2018,2018,8,Friday,4,2.339999914,1,38.5,7,0,21,4,77.83999991
25-08-2018,2018,8,Saturday,3.670000076,4.010000229,3.200000048,27,4,0,6,2.5,50.38000035
26-08-2018,2018,8,Sunday,11.32999992,6.670000076,4,57,10,0,8,4.300000191,101.3000002
27-08-2018,2018,8,Monday,3.339999914,1,9,16,6,0,1,1,37.33999991
28-08-2018,2018,8,Tuesday,2,2.680000067,1,26.39999962,7,1,0,3,43.07999969
29-08-2018,2018,8,Wednesday,6.670000076,2.670000076,1.299999952,28.5,10,1,5,3,58.1400001
30-08-2018,2018,8,Thursday,2.329999924,2.736000061,3,38,7,0,4,2,59.06599998
31-08-2018,2018,8,Friday,4.340000153,3.339999914,0,17.20000076,13,1,20,4,62.88000083
01-09-2018,2018,9,Saturday,2.339999914,0,2.200000048,19,6,1,1,2,33.53999996
02-09-2018,2018,9,Sunday,6.679999828,5.373000145,3,20,5,0,5,2,47.05299997
